,index,patient5,patient6,patient7
12078,PIR-FIGF,0.39392942447526613,0.7546863898147915,0.7655950097175674
12079,AP1S2,0.4661398431523689,0.9025743737198605,0.8676018723463486
12080,CTPS2,0.03351535608553069,0.6110403949467735,0.7216862863312815
12081,REPS2,0.22531083710350197,0.7111074824071567,0.4165793010519462
12082,NHS,0.4600717274073015,0.4728213349800332,0.9024207466418988
12083,BEND2,0.31441905187736163,0.9962779731200767,0.15574876814038796
12084,PPEF1,0.8915743921944956,0.5151382812383772,0.616379935032464
12085,CDKL5,0.1652010105332049,0.6502014267530877,0.3187730263653742
12086,SCML2,0.5055746698635799,0.3716416273320452,0.011604706547799326
12087,GPR64,0.5015069276009195,0.772947354041997,0.8060944549166887
12088,SH3KBP1,0.2769840418575156,0.6096171491250103,0.5845142871472201
12089,MAP3K15,0.25997085944158693,0.5009654617518883,0.6901906072845999
12090,RPS6KA3,0.3006245597116428,0.36871484413886135,0.20895487923069267
12091,MAP7D2,0.2938101292849843,0.7599868646624118,0.6568466555058553
12092,CNKSR2,0.14745318134786844,0.4098940514751137,0.9174874632174671
12093,MBTPS2,0.9236863432970626,0.5769598828420176,0.7462296596718627
12094,SMPX,0.9568971315926101,0.08007183096774817,0.639698052647499
12095,PHEX,0.1349884473703835,0.7035912513598531,0.5634515754704797
12096,APOO,0.5547636322284416,0.19518624223780967,0.4314053435398485
12097,ACOT9,0.9840318321628193,0.20843415701912038,0.3157742356896419
12098,PDK3,0.8272371325761968,0.8214020869892242,0.1301907237814678
12099,PCYT1B,0.7297641171065642,0.19758621746716687,0.6852538961876039
12100,POLA1,0.12952131790587218,0.8401787711831833,0.2789100125611005
12101,CXorf30,0.3741864934753445,0.02794064140025554,0.3551946097582245
12102,RP11-87M18.2,0.7899602080450772,0.5122717677430495,0.6186133309900129
12103,PRRG1,0.9055481164042064,0.44911173509599656,0.05277545845350451
12104,LANCL3,0.2248648074037526,0.33543148627622,0.9427447353191274
12105,SYTL5,0.15273180318479174,0.07890938050552054,0.87296810086826
12106,SRPX,0.5720304642266176,0.544287889857045,0.08667518756300174
12107,RPGR,0.5757588182005169,0.4687470741625045,0.4174918550957294
12108,TSPAN7,0.3613890248176239,0.2650837939601506,0.285677260840714
12109,OTC,0.5820366056820774,0.5503972916134935,0.27342753024168975
12110,BCOR,0.0957066841383748,0.015615994584863846,0.3254829817069044
12111,CXorf38,0.8208355262172184,0.8682248018612031,0.9183479512820552
12112,CASK,0.4780960767358311,0.9648841950556748,0.9707580819750724
12113,GPR34,0.004065163819182982,0.7663958732928869,0.11771806529417939
12114,USP9X,0.24770822789557578,0.5626193274665788,0.8553917693498247
12115,MAOA,0.65312002765642,0.045554485058433625,0.3326788187502444
12116,MAOB,0.6645801729013787,0.22445141970409288,0.5200934729862959
12117,KDM6A,0.6994061034242817,0.40601995837345384,0.43882137923672526
12118,SLC9A7,0.8403038696923005,0.5286082023495206,0.786082668492944
12119,ZNF674,0.6480958224685122,0.6661988255118455,0.489654571600901
12120,UBA1,0.23846221432172932,0.2708764752144197,0.9090817113775107
12121,JADE3,0.29579374603328745,0.09082965328170389,0.8058342289379076
12122,ZNF182,0.8671410939927848,0.10275132856872182,0.7223751626690209
12123,SYN1,0.08927705095782279,0.5641604171902816,0.5765569772933916
12124,ZNF81,0.2529050637596052,0.38727513739936714,0.7349945551281614
12125,ZNF41,0.6306260878960677,0.9823396340174654,0.5947052169810283
12126,CXXC1P1,0.42925451390264135,0.46582953237458313,0.8439327359524609
12127,SSX6,0.26147799490230716,0.30610733956060965,0.40205534499619133
12128,PQBP1,0.9742128235798234,0.25435449016875755,0.39300748335534763
12129,MAGIX,0.5093230966233346,0.12167146641740889,0.663637563905478
12130,TFE3,0.0034371240438378914,0.7789404762522129,0.4754303954130805
12131,GLOD5,0.540326106776828,0.8864617705760947,0.6450417751892557
12132,CCNB3,0.984284198237548,0.2629398614776528,0.936690386851673
12133,DGKK,0.18465331614836533,0.16755199660013032,0.6868150575038622
12134,CLCN5,0.5356607057037925,0.6618348256542167,0.9098559665295584
12135,SHROOM4,0.5154157848340309,0.9414340477227486,0.5638722858284121
12136,LINC01284,0.6977882445953695,0.9672877959749696,0.9030577776054115
12137,LOC102723426,0.7778455267051723,0.1815882805148854,0.6511589594756048
12138,MAGED1,0.4306580082879522,0.20707593467364804,0.5053880766396006
12139,GPR173,0.04281762861045657,0.9410383148545789,0.7770887268813338
12140,IQSEC2,0.8103207586509362,0.2694415954903048,0.4381341063212023
12141,HUWE1,0.199009662421045,0.27347359163850105,0.38621418294238374
12142,PHF8,0.85176705332621,0.8135816880981663,0.7628680474945391
12143,WNK3,0.6752599056559808,0.3678083254090069,0.6336822168476773
12144,FAM120C,0.6504167053624189,0.4829879271276851,0.6995760838684588
12145,FAM104B,0.3922168075559642,0.22821637435440767,0.6721231296568217
12146,ALAS2,0.676219818554085,0.3603126654525739,0.16571127805494446
12147,ITIH6,0.8589246455947459,0.6522391341186637,0.12925738711584867
12148,SPIN2B,0.7402856509846172,0.9056302513657857,0.7102340429458163
12149,FAAH2,0.7560352260371452,0.7125258759378408,0.16330968899948528
12150,SPIN3,0.8725549047663748,0.23080300945293863,0.5225434868254939
12151,ZXDA,0.02759252388947553,0.2656880905745087,0.40588485695191867
12152,LINC01278,0.8733638805948112,0.9545839065221587,0.6500880051691237
12153,MTMR8,0.4060974747544389,0.1836682555189767,0.7325440325056595
12154,LAS1L,0.7129713424863042,0.1133596326112114,0.34775973025864304
12155,ZC4H2,0.957054155012206,0.9758020952113435,0.07994384977904778
12156,HEPH,0.779376102768331,0.30838310089939436,0.06353702466963496
12157,AR,0.12655097400382032,0.61497425695691,0.23675571160870545
12158,OPHN1,0.8137007845385427,0.35859057428894614,0.8220547463601491
12159,STARD8,0.27270099335256914,0.7628878346500363,0.2780147217404233
12160,LINC00269,0.8891039999659122,0.7262570684006567,0.8230965068448458
12161,KIF4A,0.3847285360068796,0.955394702288538,0.5935606581795012
12162,TEX11,0.6323052039046329,0.7585066388248485,0.27482693249669576
12163,NONO,0.4815627046441946,0.6837021844347088,0.7077882247608206
12164,NLGN3,0.10809583273958323,0.7619226107234816,0.6713307366690014
12165,TAF1,0.03727409666514614,0.8780781168146076,0.870154773854992
12166,OGT,0.508893298981791,0.620213251209185,0.45809593359711454
12167,BCYRN1,0.1465980850967844,0.9459246887425559,0.8533701044632837
12168,HDAC8,0.8258285958789844,0.6557826371087556,0.2722203926582355
12169,PHKA1,0.7123595127365074,0.06810328972280089,0.5391097500330265
12170,PIN4,0.7668597076602957,0.9697004061499093,0.7393397854776564
12171,PABPC1L2B-AS1,0.834291550765689,0.40913119000165177,0.9811150696360442
12172,ERCC6L,0.4083265034267596,0.6726354500366527,0.8363305659796324
12173,JPX,0.5468491483419894,0.4225737504124638,0.1736119232129122
12174,MAP2K4P1,0.1994033943100716,0.3611130052965106,0.33601097453582385
12175,CHIC1,0.4873435781708725,0.7359994571097882,0.6191864025565895
12176,ABCB7,0.6951010416055847,0.8915254646540808,0.14699184364496176
12177,SLC16A2,0.36038443217948046,0.1790786743064715,0.2719896933732442
12178,KIAA2022,0.8105496650401135,0.557188423150675,0.02877653467310759
12179,ZDHHC15,0.0976155342467463,0.8362558630385323,0.6278293587421226
12180,LOC101928469,0.30920822189684516,0.9816252565909915,0.470257306938213
12181,ATRX,0.7685706229025884,0.7397968465210353,0.9848153368968701
12182,ATP7A,0.0411978231954202,0.6409379507288624,0.5843095160586619
12183,CHMP1B2P,0.5684887310280633,0.5903867069186638,0.7321224922344955
12184,SH3BGRL,0.5888700743157145,0.9527304330949897,0.9454371799775733
12185,BRWD3,0.44922661073000003,0.6328814234186191,0.039939254590248385
12186,HDX,0.33376438704913314,0.71772105021552,0.32212516399491486
12187,RPS6KA6,0.289634021950561,0.4376893375052252,0.16664944989334107
12188,POF1B,0.6758251134383522,0.20809139818335798,0.9214448572507102
12189,APOOL,0.7698482519410624,0.9708957782022416,0.44936857226024074
12190,CHM,0.46536110159540955,0.006736697312751727,0.9598222034526684
12191,KLHL4,0.4458711403461205,0.2765658915510063,0.7866976712396452
12192,FAM133A,0.6011193489916135,0.735942380195182,0.20390500913318343
12193,XRCC6P5,0.0813027855158518,0.26596783873642793,0.4682938195142914
12194,TRMT2B,0.10509719642160309,0.24839080802453128,0.3428154575324346
12195,TAF7L,0.839084278709537,0.71340045810299,0.22705003837883453
12196,CENPI,0.2659958436067429,0.6339218753983376,0.23962080054103563
12197,NXF2+NXF2B,0.38017411915522303,0.046815748870789764,0.02394772565479486
12198,LINC00630,0.3522638358899396,0.033155060413633475,0.7714514559406719
12199,FAM199X,0.2083641218914125,0.6285496901853843,0.6056858110127521
12200,MIR1256,0.5825665833922269,0.7091323547729408,0.6217033690589591
12201,TEX13A,0.9125840406760152,0.5079122492901262,0.7414172916122651
12202,NRK,0.48613327728775824,0.9199910207547809,0.8812163672846431
12203,NUP62CL,0.5183909161961656,0.6729624388352271,0.048906550306639485
12204,RNF128,0.6918963376290572,0.06052875149254855,0.4929833813515494
12205,CLDN2,0.9063901345658617,0.12842449633282293,0.0367276082518494
12206,FRMPD3,0.6136966308413709,0.0065977057368790115,0.24532052630347467
12207,ATG4A,0.7955881554293297,0.7271670045048022,0.46247622714120706
12208,COL4A6,0.08019914077129175,0.643039996534706,0.5709996917775078
12209,MID2,0.04975952073797418,0.24663749385451095,0.2201297265508776
12210,COL4A5,0.8414268840484027,0.6714130431981438,0.45649816197202187
12211,GUCY2F,0.2141430922702885,0.20042002616017018,0.3465338901733258
12212,ACSL4,0.4012333063896437,0.7052060733215344,0.06431940759401877
12213,AMMECR1,0.5720002048910322,0.5556677373620208,0.5701908784115554
12214,CHRDL1,0.3751383206069343,0.6969742673774091,0.9241573576956443
12215,TMEM164,0.36100911586059925,0.44238803760028456,0.1727277556923148
12216,DCX,0.574016102745988,0.8376776126298205,0.968227695338294
12217,CAPN6,0.1960955709116151,0.7876056439913318,0.38679513240118857
12218,PAK3,0.2578021609766984,0.11235164317845014,0.914215359375098
12219,LINC00890,0.03321553143910805,0.8292815319385243,0.9290469551634151
12220,AMOT,0.4675506682369662,0.23560990920092184,0.5715522719154844
12221,ZCCHC16,0.11525614945953488,0.19050003546582672,0.9012068028402913
12222,LOC101928437,0.9346519169106011,0.37019949194900237,0.9971416659733762
12223,HTR2C,0.4785200145445466,0.09754090301257368,0.5346254125480746
12224,LRCH2,0.2916484940102759,0.5378743384817438,0.35089413217728604
12225,RBMXL3,0.21554231073259889,0.14544546194854602,0.8620680570781706
12226,PLS3,0.22346248660223877,0.5678083156300147,0.7502442129170867
12227,KLHL13,0.36880776933909687,0.30189292688365943,0.8564307583382024
12228,KIAA1210,0.9610046175566339,0.7223814629325083,0.9674670901572564
12229,WDR44,0.1426183579789334,0.2602501236656225,0.21212477538236107
12230,DOCK11,0.7691846284069053,0.6698945782903125,0.945490122631979
12231,SEPT6,0.1356700425162134,0.8304342725216046,0.6406428695475664
12232,TMEM255A,0.5432387699700936,0.2213755798616286,0.05962897684490864
12233,CT47A8,0.2295273925036826,0.29891198920859363,0.6013123591885328
12234,CT47A12,0.2988855207307156,0.6983381292358426,0.4684410465709906
12235,CT47A2,0.1702851101168148,0.03589846976625444,0.33693732095138174
12236,CT47A4,0.15680007267782758,0.9810505821057222,0.04659320427603286
12237,CUL4B,0.7774963414068178,0.288366697597073,0.45916204731997945
12238,CT47A1,0.5697375215276103,0.6419432712573387,0.10133698391229651
12239,CT47A3,0.12894877328385357,0.8760267260326138,0.878298440359821
12240,CT47A10,0.6984031638851106,0.279393457803642,0.580572621938849
12241,CT47A9,0.53418113182317,0.6202563557466844,0.9008857814034665
12242,CT47A5,0.6590454975201617,0.12698571171205764,0.29846206481910353
12243,CT47A11,0.6002263219899985,0.6280932424972906,0.3480197869513255
12244,GRIA3,0.8548793582648916,0.07789136901882421,0.8031059483387585
12245,STAG2,0.42464565523331577,0.3272207826633501,0.14840344347841083
12246,THOC2,0.2132010199411234,0.2622329079294301,0.10321366859362913
12247,OCRL,0.8876899228282558,0.8958925510989444,0.33859212324264254
12248,SMARCA1,0.47927820618426975,0.987387713027724,0.24162616669474846
12249,ELF4,0.07284845887727487,0.3718397015128492,0.8265144929528654
12250,SLC25A14,0.5754970241922479,0.7434292977508941,0.5363153895198577
12251,ZNF280C,0.5787230033659997,0.7420670861723919,0.662965100130701
12252,FAM45B,0.3193416758508806,0.8643500012295453,0.5127854493639386
12253,FIRRE,0.5526040415261358,0.3909115796065916,0.9340610358514212
12254,IGSF1,0.6900061987794593,0.20290118621220354,0.09795601733500381
12255,OR13H1,0.830606982363855,0.4533150755150046,0.5488757248358123
12256,MST4,0.8575126869278158,0.28958539660783933,0.3175629801863713
12257,MBNL3,0.28950589075753164,0.844009269303164,0.9017318093765815
12258,HS6ST2,0.8626557567497803,0.4289989052405605,0.4748615887729044
12259,RAP2C-AS1,0.5374497083792662,0.4559368253558418,0.6712584630784909
12260,GPC3,0.7126019312827753,0.036160251387921005,0.521746524256033
12261,GPC4,0.337059926213655,0.9834572468803505,0.9035279251213878
12262,FAM122C,0.19430548802242575,0.5187262523843251,0.4847648008917418
12263,PHF6,0.3838361261423673,0.13192486018448168,0.9389730025867999
12264,LINC00629,0.7050094290439824,0.1203221256900322,0.7336298702859211
12265,ZNF449,0.13935106597302327,0.3892041155304229,0.9869098773484901
12266,CT45A5,0.9156497462376799,0.32710345598765433,0.04899252625932282
12267,CT45A6,0.08331487119716718,0.5951286327282516,0.1445395424394892
12268,CT45A4,0.13804711171772965,0.21233692626872425,0.24399788821616064
12269,CT45A1,0.8910203095307828,0.8839400702468598,0.2537689018445476
12270,LOC102723737,0.09056039710651764,0.04961893659000105,0.04873058711062872
12271,LOC102723680,0.8664089910551576,0.998393720390424,0.47556369342228055
12272,CT45A2,0.751058038686392,0.10014542367988044,0.6510941796687478
12273,LOC101060211,0.2781299789782601,0.7527881646194748,0.9456989575217204
12274,ARHGEF6,0.4010155907204155,0.5727265187896461,0.137252870528783
12275,GPR112,0.5267379981934021,0.2698871336082219,0.6160338791500943
12276,FGF13,0.004694897300193679,0.19259838527913886,0.9300795533573785
12277,MCF2,0.5415735634640443,0.8702025041191852,0.580566661781857
12278,LINC00632,0.44549247905390255,0.09633171346885594,0.5529195371801737
12279,SPANXA2-OT1,0.03583279517011828,0.763801292233618,0.5862246181726437
12280,MAMLD1,0.11992052063643543,0.3384763479207876,0.650337779177037
12281,MTM1,0.053439777485038586,0.2770989822529011,0.2443458410200311
12282,LINC00894,0.4681554447770495,0.6704969463671819,0.5954299141710587
12283,PASD1,0.024984114222549425,0.23325046317227927,0.15778655112745832
12284,PRRG3,0.9854562136142149,0.5469586061869304,0.38176092745107304
12285,GABRE,0.14629495364185396,0.41740928505074226,0.6303059284415642
12286,GABRA3,0.5396458658779462,0.9958304046300555,0.3921657239752401
12287,SLC6A8,0.22625207857150742,0.08155668493032253,0.663732082015989
12288,ATP2B3,0.011784469774338224,0.2943301469290046,0.45993981467836365
12289,MPP1,0.38288687169957003,0.3140374931023119,0.9854924466358744
12290,HCFC1,0.8682839547118996,0.5412564345582709,0.2843887623079354
12291,MECP2,0.23201830753281671,0.18939403320644643,0.9054747471589643
12292,OPN1MW2,0.595308044709381,0.6793406778928299,0.7190909252047212
12293,OPN1MW,0.8566959218001079,0.3505790938118324,0.1162835150956919
12294,FUNDC2,0.6327222510791065,0.8687055941520654,0.578579823159615
12295,TMLHE,0.5747517856253381,0.5030521753102898,0.3372603634419441
12296,CLIC2,0.7183481526392599,0.7237552706583632,0.7306948701289985
12297,GTPBP6,0.9158770510040007,0.5434522119170173,0.424042146864851
12298,PLCXD1,0.06685907823066739,0.73717702885458,0.34837499539000827
12299,LINC00685,0.781689573377845,0.7742600887554485,0.009393793285672358
12300,PPP2R3B,0.1831813385629587,0.8881120584405205,0.4235214564657669
12301,SHOX,0.4733702919690569,0.243319836468754,0.5367878760065735
12302,CSF2RA,0.644455424078674,0.850517665522838,0.0031095085695386215
12303,CRLF2,0.7409797544921822,0.6948632178741145,0.5481841644495232
12304,MIR3690,0.09807106878364868,0.5247242402370084,0.8013567986331401
12305,ASMTL-AS1,0.19924872528443582,0.3523655146356329,0.9538305831116732
12306,ASMTL,0.62254602137885,0.4520508235581753,0.9424477754393764
12307,IL3RA,0.9163566837006716,0.3645001029690026,0.9622749984038285
12308,SLC25A6,0.295931199994774,0.8861130746568152,0.2571205295898925
12309,P2RY8,0.807629534283949,0.9284179965161765,0.33524177780676234
12310,ASMT,0.3548882654629789,0.5521277107462417,0.6879638821829392
12311,AKAP17A,0.8711801096002566,0.8098717627179621,0.4438737063840714
12312,ZBED1,0.18422235082024252,0.7168322945804267,0.9343164738988224
12313,CD99P1,0.859792182032144,0.6028658621283871,0.16756116084129635
12314,LINC00102,0.4602298224355543,0.7795083268923143,0.9217532196507626
12315,MIR6089,0.47383640534098914,0.05552111306378971,0.46452763864593805
12316,XG,0.32913478375158645,0.841387732255121,0.7724503030912954
12317,XGY2,0.85228324185702,0.5593447647292498,0.6328335832454968
12318,ARSD,0.7459912272727722,0.1671400942616995,0.6996911173819688
12319,ARSH,0.3843034692468701,0.7547958490861436,0.36840181448275877
12320,CXorf28,0.059414524045546147,0.5705778632790038,0.05018285343115636
12321,MXRA5,0.18189786856338064,0.22765600728140012,0.7206782996974529
12322,PRKX-AS1,0.8131178595752087,0.43368297342080286,0.14860378919715989
12323,LOC389906,0.1650773303852402,0.07588063595161054,0.7218685412001348
12324,LOC101928201,0.314009299330831,0.6900202805781114,0.51149108584436
12325,MIR4770,0.38462862823458555,0.8765999497419404,0.368801041703926
